tempo de leitura: 1.193075
Iteracao	Erro < 0.001000
1726		0.472495
1727		0.320808
1728		0.472106
1729		0.320628
1730		0.471717
1731		0.320449
1732		0.471328
1733		0.320270
1734		0.470940
1735		0.320090
1736		0.470553
1737		0.319911
1738		0.470165
1739		0.319732
1740		0.469778
1741		0.319553
1742		0.469392
1743		0.319374
1744		0.469005
1745		0.319195
1746		0.468619
1747		0.319016
1748		0.468234
1749		0.318837
1750		0.467849
1751		0.318659
1752		0.467464
1753		0.318480
1754		0.467080
1755		0.318301
1756		0.466696
1757		0.318123
1758		0.466312
1759		0.317945
1760		0.465929
1761		0.317766
1762		0.465546
1763		0.317588
1764		0.465164
1765		0.317410
1766		0.464782
1767		0.317232
1768		0.464400
1769		0.317054
1770		0.464019
1771		0.316876
1772		0.463638
1773		0.316699
1774		0.463257
1775		0.316521
1776		0.462877
1777		0.316343
1778		0.462497
1779		0.316166
1780		0.462117
1781		0.315988
1782		0.461738
1783		0.315811
1784		0.461359
1785		0.315634
1786		0.460981
1787		0.315456
1788		0.460603
1789		0.315279
1790		0.460225
1791		0.315102
1792		0.459848
1793		0.314925
1794		0.459471
1795		0.314748
1796		0.459095
1797		0.314572
1798		0.458718
1799		0.314395
1800		0.458343
1801		0.314218
1802		0.457967
1803		0.314042
1804		0.457592
1805		0.313865
1806		0.457217
1807		0.313689
1808		0.456843
1809		0.313512
1810		0.456469
1811		0.313336
1812		0.456095
1813		0.313160
1814		0.455722
1815		0.312984
1816		0.455349
1817		0.312808
1818		0.454977
1819		0.312632
1820		0.454604
1821		0.312456
1822		0.454233
1823		0.312280
1824		0.453861
1825		0.312105
1826		0.453490
1827		0.311929
1828		0.453119
1829		0.311754
1830		0.452749
1831		0.311578
1832		0.452379
1833		0.311403
1834		0.452009
1835		0.311228
1836		0.451640
1837		0.311052
1838		0.451271
1839		0.310877
1840		0.450902
1841		0.310702
1842		0.450534
1843		0.310527
1844		0.450166
1845		0.310352
1846		0.449799
1847		0.310178
1848		0.449431
1849		0.310003
1850		0.449065
1851		0.309828
1852		0.448698
1853		0.309654
1854		0.448332
1855		0.309479
1856		0.447966
1857		0.309305
1858		0.447601
